CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn
C08221,Female,0,No,Yes,16,Month-to-month,70.61,1131.57,No
C08222,Male,0,No,Yes,45,Month-to-month,68.14,3069.56,Yes
C08223,Male,0,Yes,Yes,39,Month-to-month,23.83,935.13,No
C08224,Male,0,Yes,No,5,One year,119.22,586.48,No
C08225,Male,0,Yes,Yes,41,One year,88.5,3638.33,No
C08226,Female,0,No,Yes,46,One year,28.49,1304.27,No
C08227,Male,1,No,Yes,38,Two year,92.71,3531.49,No
C08228,Male,0,No,Yes,25,Month-to-month,34.42,859.8,No
C08229,Male,0,Yes,No,67,Month-to-month,66.49,4454.41,No
C08230,Female,0,Yes,No,14,One year,114.96,1617.23,No
C08231,Male,0,No,Yes,65,One year,40.62,2637.07,No
C08232,Female,0,Yes,No,42,Month-to-month,66.69,2797.8,No
C08233,Female,0,Yes,Yes,68,One year,53.88,3664.9,No
C08234,Male,0,Yes,No,4,One year,88.53,350.36,Yes
C08235,Male,1,Yes,Yes,66,Month-to-month,33.66,2230.84,No
C08236,Male,0,Yes,Yes,50,Two year,80.02,4002.13,No
C08237,Male,0,Yes,No,47,Month-to-month,84.56,3968.13,No
C08238,Female,0,No,Yes,10,Month-to-month,29.19,300.2,No
C08239,Male,0,No,Yes,47,One year,82.95,3901.61,No
C08240,Female,0,Yes,Yes,38,One year,32.58,1234.33,Yes
C08241,Female,0,Yes,Yes,10,One year,55.22,560.6,No
C08242,Female,0,Yes,Yes,52,Month-to-month,109.28,5675.71,No
C08243,Male,0,No,No,59,Month-to-month,91.01,5363.54,Yes
C08244,Male,1,Yes,No,66,Month-to-month,68.32,4499.21,No
C08245,Male,1,No,Yes,16,Month-to-month,34.08,538.75,No
C08246,Female,0,No,No,72,Month-to-month,24.85,1785.94,No
C08247,Female,0,No,Yes,13,Month-to-month,22.18,287.44,Yes
C08248,Female,1,Yes,No,3,One year,92.99,272.82,No
C08249,Female,0,Yes,No,51,Two year,27.49,1409.29,No
C08250,Male,1,Yes,Yes,27,Month-to-month,48.87,1325.9,No
C08251,Male,0,Yes,Yes,6,Month-to-month,92.58,555.04,No
C08252,Male,1,No,No,70,Month-to-month,59.76,4191.34,Yes
C08253,Female,0,Yes,Yes,36,Month-to-month,63.46,2291.92,No
C08254,Male,0,Yes,No,65,Month-to-month,40.37,2627.41,Yes
C08255,Female,0,Yes,No,61,Two year,32.21,1962.55,No
C08256,Female,0,Yes,No,29,Month-to-month,33.61,974.55,Yes
C08257,Male,1,No,No,48,Month-to-month,46.31,2213.24,No
C08258,Female,1,No,Yes,34,Month-to-month,58.78,1996.98,Yes
C08259,Male,0,Yes,Yes,35,One year,98.06,3423.4,No
C08260,Male,0,No,Yes,65,One year,39.33,2565.3,No
C08261,Male,0,No,Yes,14,One year,33.33,466.39,No
C08262,Male,1,Yes,Yes,54,Two year,94.65,5103.96,No
C08263,Female,1,No,Yes,12,Month-to-month,38.68,460.48,No
C08264,Female,0,No,Yes,5,Month-to-month,41.96,199.97,No
C08265,Female,0,Yes,Yes,3,Month-to-month,75.77,221.28,No
C08266,Female,0,Yes,No,43,Month-to-month,40.98,1765.4,No
C08267,Female,0,Yes,No,39,Month-to-month,84.7,3306.06,No
C08268,Female,0,No,No,39,Month-to-month,108.26,4214.31,No
C08269,Male,0,Yes,Yes,44,Month-to-month,49.22,2164.31,Yes
C08270,Male,0,Yes,Yes,48,Month-to-month,52.84,2538.71,Yes
C08271,Male,0,Yes,No,53,Two year,97.95,5188.69,No
C08272,Male,0,No,No,48,One year,107.35,5158.4,No
C08273,Female,1,No,No,21,Two year,119.03,2500.62,No
C08274,Female,0,Yes,Yes,43,Two year,51.77,2220.82,No
C08275,Male,0,Yes,Yes,44,One year,45.6,2014.25,No
C08276,Male,0,No,Yes,33,Two year,37.0,1221.07,No
C08277,Female,0,No,No,68,Two year,69.42,4724.58,No
C08278,Female,0,No,Yes,31,Two year,112.25,3482.36,No
C08279,Male,0,No,Yes,54,One year,72.71,3924.6,No
C08280,Male,0,Yes,Yes,35,One year,88.97,3109.87,Yes
C08281,Male,0,No,No,17,One year,86.12,1460.32,No
C08282,Female,0,Yes,Yes,59,Month-to-month,75.24,4431.38,No
C08283,Male,0,Yes,Yes,43,Month-to-month,107.79,4634.42,No
C08284,Female,0,Yes,Yes,34,Month-to-month,91.14,3088.88,No
C08285,Female,0,No,No,67,Month-to-month,37.84,2529.2,Yes
C08286,Male,0,No,Yes,65,Month-to-month,94.09,6124.2,Yes
C08287,Male,0,No,No,46,Month-to-month,82.17,3774.54,No
C08288,Male,0,No,Yes,20,One year,20.38,414.48,Yes
C08289,Female,0,Yes,No,20,Month-to-month,98.99,1973.87,No
C08290,Female,0,Yes,Yes,48,One year,24.02,1145.42,No
C08291,Male,0,Yes,No,9,Two year,42.6,380.56,No
C08292,Female,0,No,No,70,Month-to-month,105.72,7403.63,No
C08293,Female,0,No,Yes,16,Two year,44.07,703.26,No
C08294,Female,0,Yes,No,61,Month-to-month,111.36,6785.08,No
C08295,Female,0,Yes,Yes,6,Two year,57.87,353.68,No
C08296,Female,0,Yes,Yes,52,Month-to-month,25.95,1343.72,Yes
C08297,Male,0,Yes,Yes,48,Month-to-month,108.63,5208.06,Yes
C08298,Male,0,Yes,No,20,Two year,44.2,877.47,No
C08299,Female,0,No,Yes,62,Two year,37.4,2327.46,No
C08300,Female,1,No,Yes,50,Month-to-month,93.08,4663.91,Yes
C08301,Male,0,Yes,No,12,Month-to-month,60.91,736.14,No
C08302,Female,0,Yes,Yes,10,Month-to-month,25.58,259.51,No
C08303,Female,0,No,No,45,Two year,105.26,4739.96,No
C08304,Male,0,No,Yes,16,Two year,85.68,1375.14,No
C08305,Female,0,Yes,Yes,31,One year,103.51,3202.52,No
C08306,Female,0,No,Yes,15,Month-to-month,119.26,1794.31,No
C08307,Male,0,No,No,29,Month-to-month,53.97,1563.81,No
C08308,Male,0,Yes,Yes,62,Two year,27.67,1712.28,No
C08309,Female,0,No,Yes,41,One year,66.75,2733.05,No
C08310,Female,0,No,Yes,11,Month-to-month,39.87,435.85,No
C08311,Male,0,No,No,8,Two year,65.18,517.38,No
C08312,Female,1,Yes,No,3,Month-to-month,85.5,263.14,Yes
C08313,Male,0,Yes,Yes,18,Month-to-month,113.42,2031.83,No
C08314,Female,1,No,Yes,58,Two year,88.87,5158.67,No
C08315,Male,1,No,No,7,Month-to-month,62.85,445.31,No
C08316,Female,1,Yes,No,1,Month-to-month,82.34,76.53,No
C08317,Male,0,Yes,Yes,5,Two year,117.54,589.88,No
C08318,Male,0,Yes,No,39,One year,31.96,1240.4,No
C08319,Male,0,Yes,Yes,63,Month-to-month,48.83,3066.72,Yes
C08320,Female,0,No,No,18,Month-to-month,43.1,777.65,Yes
C08321,Female,1,No,No,16,One year,56.74,914.04,No
C08322,Female,1,Yes,Yes,24,Month-to-month,39.21,946.8,Yes
C08323,Male,0,Yes,No,16,Month-to-month,93.29,1494.06,No
C08324,Female,0,No,Yes,58,Two year,48.47,2804.18,No
C08325,Male,0,No,No,66,Month-to-month,113.61,7498.59,No
C08326,Male,0,No,No,68,Month-to-month,83.31,5659.27,No
C08327,Female,1,Yes,No,2,Month-to-month,108.37,215.89,Yes
C08328,Female,0,No,Yes,67,Month-to-month,62.11,4157.6,No
C08329,Male,0,Yes,No,3,Month-to-month,94.12,283.33,Yes
C08330,Female,0,Yes,No,51,Two year,30.47,1544.28,No
C08331,Female,0,No,No,69,Month-to-month,92.75,6404.64,Yes
C08332,Female,0,No,Yes,39,Two year,33.27,1297.36,No
C08333,Female,0,No,No,54,Month-to-month,30.92,1676.23,No
C08334,Male,0,Yes,No,12,Month-to-month,95.1,1150.33,Yes
C08335,Female,0,Yes,Yes,45,Month-to-month,52.11,2343.67,No
C08336,Female,0,Yes,No,14,Month-to-month,97.77,1371.54,No
C08337,Male,0,No,No,3,One year,116.38,358.06,No
C08338,Female,1,No,Yes,20,Month-to-month,66.04,1313.21,No
C08339,Male,0,No,No,19,Two year,97.65,1860.99,No
C08340,Female,0,No,Yes,68,One year,36.2,2464.58,No
C08341,Female,0,No,Yes,46,One year,22.39,1023.1,No
C08342,Male,0,No,No,30,Two year,28.35,845.21,No
C08343,Female,0,No,Yes,41,One year,22.33,906.99,Yes
C08344,Female,0,Yes,Yes,18,Month-to-month,51.66,934.68,Yes
C08345,Male,0,Yes,Yes,32,Month-to-month,49.6,1592.85,Yes
C08346,Female,0,No,Yes,66,Month-to-month,73.24,4832.36,No
C08347,Male,0,Yes,No,42,Month-to-month,60.37,2535.14,No
C08348,Male,1,No,No,41,One year,63.77,2610.5,No
C08349,Male,0,No,Yes,40,One year,94.51,3778.33,Yes
C08350,Male,1,Yes,No,16,One year,73.27,1167.42,Yes
C08351,Male,0,No,No,31,Month-to-month,118.67,3688.11,No
C08352,Female,0,No,No,53,Month-to-month,58.04,3083.63,No
C08353,Male,0,No,No,59,Month-to-month,103.24,6086.88,No
C08354,Female,0,Yes,Yes,25,Month-to-month,93.47,2339.33,No
C08355,Female,0,No,No,67,Month-to-month,54.92,3674.1,No
C08356,Male,0,Yes,No,37,One year,78.64,2909.79,No
C08357,Male,0,Yes,Yes,36,One year,56.8,2047.11,No
C08358,Female,1,No,No,4,Month-to-month,40.91,159.08,No
C08359,Female,0,No,No,19,Month-to-month,68.23,1286.84,Yes
C08360,Female,1,Yes,Yes,1,One year,58.53,66.49,No
C08361,Male,0,No,No,28,Month-to-month,74.4,2080.12,No
C08362,Female,1,No,Yes,37,One year,88.06,3267.85,No
C08363,Male,0,Yes,No,56,Two year,41.34,2320.54,No
C08364,Female,0,Yes,No,21,Month-to-month,31.46,662.07,No
C08365,Female,0,No,Yes,42,Month-to-month,81.28,3405.57,No
C08366,Female,1,Yes,No,27,Two year,29.57,796.21,No
C08367,Male,1,No,Yes,33,Month-to-month,24.49,816.59,No
C08368,Male,0,No,Yes,25,Two year,41.34,1040.71,No
C08369,Male,0,Yes,No,42,Month-to-month,118.82,4999.98,No
C08370,Male,0,No,Yes,42,Month-to-month,59.59,2497.15,Yes
C08371,Female,0,Yes,Yes,28,Month-to-month,67.93,1903.91,No
C08372,Male,0,No,No,14,One year,75.96,1055.48,No
C08373,Male,0,Yes,Yes,11,Month-to-month,86.12,941.87,Yes
C08374,Male,0,No,Yes,19,Month-to-month,25.06,477.01,Yes
C08375,Male,1,Yes,No,30,One year,90.54,2710.87,Yes
C08376,Female,0,No,No,50,Two year,90.14,4504.76,No
C08377,Female,0,No,Yes,42,Month-to-month,67.31,2818.51,No
C08378,Female,0,Yes,No,43,Month-to-month,106.65,4588.86,No
C08379,Female,0,Yes,No,65,One year,39.89,2593.13,No
C08380,Female,1,Yes,Yes,13,Month-to-month,74.93,977.17,Yes
C08381,Female,0,Yes,Yes,17,One year,114.03,1945.04,No
C08382,Male,0,No,Yes,18,Month-to-month,87.08,1576.32,Yes
C08383,Male,0,Yes,Yes,12,Month-to-month,33.08,389.93,Yes
C08384,Female,0,No,No,13,Month-to-month,48.7,629.09,Yes
C08385,Male,0,No,Yes,64,Month-to-month,71.84,4590.74,No
C08386,Female,0,Yes,Yes,3,Month-to-month,41.19,114.14,Yes
C08387,Female,0,No,No,12,One year,111.63,1331.76,No
C08388,Female,1,Yes,No,3,One year,64.24,189.09,No
C08389,Male,0,No,Yes,14,Month-to-month,45.6,641.79,No
C08390,Male,0,Yes,Yes,16,Two year,28.25,444.16,No
C08391,Male,0,No,No,25,Two year,37.56,932.4,No
C08392,Male,0,No,Yes,39,Month-to-month,47.31,1850.77,Yes
C08393,Male,1,No,No,11,Month-to-month,78.05,863.23,No
C08394,Male,1,Yes,No,51,Two year,68.61,3492.57,No
C08395,Male,0,Yes,No,8,Month-to-month,112.58,900.1,Yes
C08396,Female,0,No,No,61,One year,112.83,6890.26,No
C08397,Female,0,Yes,Yes,32,One year,42.7,1374.59,No
C08398,Female,0,Yes,Yes,46,One year,72.36,3320.82,No
C08399,Female,0,No,No,14,Two year,33.32,465.93,No
C08400,Male,0,No,Yes,60,Two year,21.55,1299.15,No
C08401,Female,0,No,No,26,Month-to-month,104.67,2720.14,Yes
C08402,Female,0,Yes,Yes,40,Month-to-month,63.21,2523.82,Yes
C08403,Male,1,No,No,26,Month-to-month,107.65,2805.72,No
C08404,Female,1,Yes,No,53,Month-to-month,92.87,4918.39,No
C08405,Female,1,No,No,23,Month-to-month,52.68,1204.31,No
C08406,Female,0,No,Yes,54,Two year,37.62,2038.44,No
C08407,Female,0,Yes,Yes,11,Month-to-month,46.98,507.24,Yes
C08408,Male,1,Yes,Yes,40,Month-to-month,92.25,3681.81,Yes
C08409,Male,0,No,No,11,Month-to-month,105.52,1165.01,Yes
C08410,Female,0,Yes,Yes,32,Month-to-month,52.53,1678.31,Yes
C08411,Female,0,No,No,5,One year,73.83,372.76,No
C08412,Male,0,No,Yes,14,Month-to-month,71.15,986.25,No
C08413,Female,0,Yes,Yes,58,Month-to-month,68.26,3954.71,No
C08414,Male,1,No,No,62,Month-to-month,31.9,1975.1,No
C08415,Male,0,Yes,No,47,Month-to-month,47.12,2213.17,No
C08416,Male,1,No,No,63,One year,45.58,2873.77,No
C08417,Female,0,No,No,14,Month-to-month,29.61,408.88,Yes
C08418,Male,0,Yes,No,12,One year,25.68,317.73,No
C08419,Male,0,No,Yes,41,Month-to-month,44.85,1843.93,No
C08420,Male,0,No,Yes,59,One year,108.66,6410.75,No
C08421,Male,1,Yes,Yes,59,Two year,58.49,3455.54,No
C08422,Female,0,No,Yes,16,Two year,89.94,1446.95,No
C08423,Male,0,Yes,Yes,22,One year,102.63,2261.05,No
C08424,Female,1,Yes,No,58,Month-to-month,55.96,3245.32,Yes
C08425,Male,0,Yes,No,8,One year,75.16,604.13,No
C08426,Male,0,Yes,Yes,47,Two year,66.59,3131.72,No
C08427,Male,0,No,Yes,32,Month-to-month,23.12,743.11,Yes
C08428,Male,0,No,Yes,34,Month-to-month,82.4,2801.98,No
C08429,Female,0,No,No,39,Month-to-month,83.63,3254.06,No
C08430,Male,0,Yes,No,55,Month-to-month,54.48,3000.2,No
C08431,Female,1,No,No,29,Month-to-month,21.85,641.24,Yes
C08432,Male,0,Yes,No,54,One year,105.24,5676.65,No
C08433,Male,0,No,Yes,63,Two year,32.92,2070.03,No
C08434,Male,0,No,Yes,38,Month-to-month,73.1,2780.77,No
C08435,Female,0,Yes,Yes,32,Two year,78.41,2505.52,No
C08436,Female,0,Yes,No,41,One year,34.59,1422.23,No
C08437,Female,0,No,No,56,One year,117.48,6580.66,No
C08438,Male,0,Yes,No,46,One year,60.71,2799.14,No
C08439,Male,0,Yes,Yes,33,Month-to-month,119.92,3950.38,No
C08440,Male,0,Yes,No,66,One year,77.46,5110.78,No
C08441,Female,0,Yes,No,7,Month-to-month,112.85,787.65,No
C08442,Male,1,No,No,49,Month-to-month,107.03,5237.92,Yes
C08443,Male,1,Yes,No,28,Two year,28.94,812.76,No
C08444,Female,0,Yes,Yes,38,One year,75.05,2857.59,No
C08445,Female,0,Yes,No,68,Month-to-month,69.17,4696.25,No
C08446,Female,1,No,No,9,One year,27.33,248.3,Yes
C08447,Female,0,Yes,No,21,One year,111.82,2343.53,No
C08448,Male,0,No,No,54,One year,110.11,5949.18,No
C08449,Male,0,No,Yes,29,Month-to-month,101.54,2953.41,No
C08450,Male,0,No,No,18,Month-to-month,42.78,762.98,Yes
C08451,Female,0,No,Yes,19,Month-to-month,99.84,1891.0,No
C08452,Female,1,Yes,No,31,Month-to-month,96.4,2997.72,Yes
C08453,Female,0,Yes,Yes,68,Month-to-month,42.2,2863.66,No
C08454,Male,0,Yes,No,16,Month-to-month,28.15,445.9,No
C08455,Female,0,No,No,25,One year,95.76,2391.85,No
C08456,Female,0,No,Yes,46,Month-to-month,28.11,1298.27,Yes
C08457,Female,0,No,Yes,57,Two year,48.89,2794.8,No
C08458,Female,0,No,Yes,40,Month-to-month,87.77,3519.22,No
C08459,Male,0,Yes,Yes,6,Month-to-month,43.31,261.53,No
C08460,Male,1,No,Yes,25,Month-to-month,63.17,1585.87,Yes
C08461,Male,0,No,No,57,One year,34.21,1946.08,No
C08462,Female,0,No,No,59,Two year,87.4,5158.77,No
C08463,Female,0,Yes,No,54,One year,55.04,2964.75,No
C08464,Female,1,Yes,No,36,One year,20.2,719.34,No
C08465,Female,0,No,No,61,Month-to-month,102.55,6245.81,No
C08466,Female,0,Yes,No,29,Month-to-month,74.6,2167.54,No
C08467,Male,1,No,Yes,58,One year,44.5,2579.36,No
C08468,Male,0,Yes,Yes,62,Month-to-month,20.46,1259.73,Yes
C08469,Male,0,No,Yes,43,Two year,46.3,1989.42,No
C08470,Female,0,Yes,No,65,Month-to-month,62.58,4069.33,No
C08471,Male,0,No,No,61,Two year,28.48,1739.76,No
C08472,Female,0,No,No,3,Month-to-month,79.97,243.2,Yes
C08473,Male,0,Yes,No,10,Two year,57.74,578.9,No
C08474,Female,0,Yes,No,3,One year,83.15,251.51,Yes
C08475,Male,0,No,No,29,Month-to-month,65.0,1891.21,No
C08476,Male,1,Yes,No,7,Two year,117.55,828.62,Yes
C08477,Male,0,No,Yes,35,Month-to-month,44.33,1544.88,Yes
C08478,Male,0,No,Yes,25,Month-to-month,33.56,839.89,No
C08479,Female,0,Yes,No,33,Month-to-month,51.29,1684.86,No
C08480,Male,0,Yes,No,1,Two year,32.24,24.43,No
C08481,Female,0,No,No,47,Month-to-month,95.45,4492.55,No
C08482,Male,0,No,Yes,5,Two year,116.6,578.84,No
C08483,Male,0,No,No,31,Two year,48.69,1510.78,No
C08484,Female,0,No,No,66,Month-to-month,110.56,7305.03,Yes
C08485,Female,0,No,Yes,37,Month-to-month,105.75,3912.56,Yes
C08486,Male,0,No,No,69,Month-to-month,70.57,4866.07,No
C08487,Female,0,Yes,No,14,Month-to-month,86.13,1209.78,Yes
C08488,Female,0,No,No,19,Two year,83.89,1597.36,No
C08489,Male,0,No,No,69,One year,73.78,5083.54,No
C08490,Male,0,Yes,Yes,51,Month-to-month,70.6,3605.31,No
C08491,Female,0,Yes,Yes,31,One year,50.81,1567.4,Yes
C08492,Male,1,Yes,Yes,34,Month-to-month,84.36,2876.37,No
C08493,Female,0,No,Yes,48,Two year,39.18,1880.45,No
C08494,Female,0,Yes,Yes,30,Month-to-month,115.18,3448.4,No
C08495,Female,0,No,No,72,Month-to-month,69.03,4979.83,No
C08496,Female,0,No,Yes,19,Month-to-month,86.41,1641.6,No
C08497,Male,0,No,No,45,Month-to-month,82.87,3728.23,No
C08498,Female,0,No,No,64,Month-to-month,66.77,4264.15,Yes
C08499,Male,0,Yes,No,11,Month-to-month,41.29,444.89,No
C08500,Male,1,Yes,Yes,62,One year,110.91,6881.53,No
C08501,Male,0,Yes,No,34,Month-to-month,81.57,2780.3,No
C08502,Female,0,No,Yes,48,One year,95.18,4575.03,Yes
C08503,Female,0,Yes,No,53,Month-to-month,105.64,5589.35,No
C08504,Female,0,No,No,7,Two year,59.44,412.07,No
C08505,Female,0,Yes,No,34,Two year,40.62,1374.14,No
C08506,Female,0,No,No,48,Month-to-month,52.85,2533.76,No
C08507,Female,0,No,No,47,Two year,58.66,2756.7,No
C08508,Female,1,Yes,No,37,Month-to-month,52.01,1926.18,No
C08509,Female,0,No,Yes,59,One year,49.85,2939.52,No
C08510,Female,0,No,No,29,Month-to-month,37.83,1101.99,Yes
C08511,Male,0,Yes,No,21,Month-to-month,28.71,611.64,No
C08512,Male,1,No,No,50,Month-to-month,63.39,3162.32,Yes
C08513,Male,0,No,Yes,57,Two year,99.04,5652.62,No
C08514,Female,0,No,No,19,One year,27.71,519.86,No
C08515,Male,0,Yes,Yes,4,Two year,57.9,239.44,Yes
C08516,Female,0,No,Yes,55,Month-to-month,80.65,4444.62,No
C08517,Male,0,No,No,19,One year,86.83,1654.49,No
C08518,Male,0,Yes,Yes,53,One year,23.87,1274.41,Yes
C08519,Male,0,No,Yes,69,Month-to-month,30.69,2110.47,No
C08520,Female,0,No,No,21,One year,21.88,461.22,Yes
C08521,Male,0,No,No,23,One year,79.26,1823.34,No
C08522,Male,0,Yes,Yes,58,Month-to-month,47.24,2744.07,Yes
C08523,Male,0,No,Yes,42,One year,69.69,2932.03,No
C08524,Female,0,No,Yes,40,Two year,23.46,936.06,No
C08525,Female,1,Yes,Yes,37,Two year,21.32,797.05,Yes
C08526,Female,0,No,No,37,One year,32.93,1227.41,No
C08527,Female,0,Yes,Yes,33,Two year,80.93,2668.69,No
C08528,Female,0,No,Yes,36,Month-to-month,27.77,1005.42,No
C08529,Female,0,No,Yes,70,Month-to-month,65.94,4607.96,Yes
C08530,Male,0,Yes,No,5,Month-to-month,83.76,421.82,Yes
C08531,Male,0,No,Yes,31,Month-to-month,53.65,1653.79,No
C08532,Male,0,Yes,Yes,44,Month-to-month,73.95,3255.79,No
C08533,Male,0,Yes,Yes,41,Month-to-month,22.5,918.08,No
C08534,Male,0,No,Yes,48,Month-to-month,32.29,1544.87,Yes
C08535,Female,0,Yes,Yes,24,Two year,23.62,568.19,No
C08536,Female,0,Yes,No,61,Two year,110.07,6717.81,Yes
C08537,Female,1,No,No,68,Month-to-month,110.03,7487.79,No
C08538,Male,1,No,Yes,60,Month-to-month,33.42,2008.81,Yes
C08539,Female,0,Yes,Yes,26,One year,43.85,1139.65,No
C08540,Female,0,Yes,No,46,Two year,107.7,4953.69,No
C08541,Male,0,No,Yes,29,One year,94.08,2728.36,Yes
C08542,Male,0,No,Yes,60,Month-to-month,106.0,6357.13,No
C08543,Female,0,No,Yes,39,Two year,27.93,1094.87,No
C08544,Female,0,No,No,57,Month-to-month,98.56,5608.34,No
C08545,Male,0,No,No,51,Two year,96.06,4904.27,No
C08546,Female,0,No,Yes,8,Two year,87.72,705.51,No
C08547,Female,0,No,Yes,51,One year,31.46,1610.67,No
C08548,Male,0,No,No,62,Two year,114.2,7082.0,No
C08549,Female,0,No,Yes,28,One year,111.45,3129.33,No
C08550,Male,0,Yes,Yes,67,Two year,40.49,2717.99,No
C08551,Male,0,Yes,No,19,Two year,113.38,2145.33,Yes
C08552,Male,0,Yes,Yes,38,Month-to-month,72.3,2753.07,Yes
C08553,Male,0,No,Yes,63,Month-to-month,94.82,5973.31,Yes
C08554,Male,0,No,No,16,One year,103.44,1649.67,No
C08555,Male,0,Yes,Yes,13,One year,33.93,440.75,No
C08556,Male,0,Yes,Yes,26,Month-to-month,92.32,2395.58,No
C08557,Female,0,Yes,Yes,20,One year,32.05,638.79,No
C08558,Male,0,No,Yes,19,Month-to-month,81.16,1545.16,No
C08559,Female,0,Yes,Yes,27,One year,73.92,1999.6,No
C08560,Male,0,No,Yes,19,Month-to-month,33.03,617.7,No
C08561,Male,0,No,No,12,Two year,117.8,1413.88,No
C08562,Male,0,Yes,No,43,Month-to-month,54.25,2331.91,Yes
C08563,Female,0,No,No,47,Month-to-month,107.81,5075.0,Yes
C08564,Female,0,No,Yes,8,Month-to-month,90.8,726.19,Yes
C08565,Female,0,No,Yes,9,One year,33.24,293.21,No
C08566,Male,0,Yes,Yes,70,Month-to-month,65.97,4609.28,Yes
C08567,Female,0,No,No,12,Two year,79.29,950.88,No
C08568,Male,0,Yes,No,67,Month-to-month,93.09,6229.93,No
C08569,Female,1,Yes,No,11,Month-to-month,55.89,619.57,No
C08570,Female,0,Yes,Yes,59,Two year,44.12,2609.75,No
C08571,Female,0,No,Yes,51,Month-to-month,40.1,2045.26,No
C08572,Female,0,No,No,71,Month-to-month,90.13,6401.31,No
C08573,Male,0,Yes,Yes,41,Month-to-month,23.86,984.12,No
C08574,Male,0,No,Yes,56,Month-to-month,117.15,6568.58,Yes
C08575,Male,0,Yes,Yes,14,Month-to-month,35.98,502.08,No
C08576,Female,0,Yes,Yes,25,Month-to-month,94.84,2366.35,No
C08577,Male,0,Yes,No,59,Month-to-month,51.14,3023.71,Yes
C08578,Male,0,Yes,Yes,56,Month-to-month,27.88,1554.13,No
C08579,Male,0,No,Yes,17,One year,119.66,2027.69,No
C08580,Female,0,No,Yes,71,One year,27.85,1987.34,No
C08581,Male,0,Yes,No,60,Two year,114.76,6876.6,No
C08582,Male,0,No,No,72,Month-to-month,77.06,5557.57,No
C08583,Male,0,No,Yes,33,Two year,86.23,2847.4,No
C08584,Male,1,Yes,No,43,Month-to-month,35.42,1515.63,Yes
C08585,Female,0,No,No,4,One year,111.18,448.57,No
C08586,Female,0,Yes,No,18,Month-to-month,92.02,1665.37,Yes
C08587,Male,0,Yes,No,40,One year,77.99,3118.53,No
C08588,Female,0,No,Yes,23,One year,25.0,583.44,No
C08589,Male,0,Yes,Yes,8,Month-to-month,50.18,409.73,No
C08590,Female,0,Yes,No,38,Two year,58.75,2230.55,No
C08591,Male,0,Yes,Yes,12,Month-to-month,51.86,622.69,No
C08592,Female,0,Yes,Yes,39,One year,50.04,1943.32,No
C08593,Female,0,No,Yes,4,Two year,51.39,202.74,No
C08594,Male,0,Yes,Yes,39,Month-to-month,119.72,4678.97,Yes
C08595,Female,0,Yes,Yes,32,One year,104.41,3331.48,No
C08596,Male,0,Yes,Yes,20,One year,63.26,1269.51,Yes
C08597,Female,1,No,Yes,19,Month-to-month,28.52,549.23,Yes
C08598,Male,0,Yes,No,2,Month-to-month,32.73,56.91,Yes
C08599,Female,0,No,No,28,Month-to-month,44.85,1261.83,No
C08600,Male,0,No,No,19,Month-to-month,68.09,1285.09,No
C08601,Female,0,No,No,12,Month-to-month,25.04,308.91,Yes
C08602,Male,0,No,Yes,63,Month-to-month,82.71,5207.12,Yes
C08603,Male,0,Yes,No,1,Two year,113.87,114.08,No
C08604,Female,0,Yes,Yes,22,Month-to-month,73.64,1621.13,Yes
C08605,Male,0,No,No,55,Two year,84.4,4644.91,No
C08606,Male,0,No,Yes,7,Month-to-month,27.04,187.8,Yes
C08607,Female,1,Yes,Yes,15,Month-to-month,80.32,1206.47,No
C08608,Female,1,Yes,No,30,Month-to-month,111.97,3366.47,No
C08609,Male,0,Yes,Yes,25,Two year,93.53,2347.02,No
C08610,Male,0,Yes,No,56,Month-to-month,82.4,4616.86,Yes
C08611,Female,0,No,Yes,67,Two year,118.36,7935.79,No
C08612,Male,0,No,No,22,Month-to-month,77.66,1699.33,Yes
C08613,Male,0,Yes,Yes,29,Month-to-month,90.79,2623.28,Yes
C08614,Female,0,No,Yes,44,One year,105.29,4630.25,No
C08615,Female,0,No,Yes,46,Two year,84.19,3881.7,No
C08616,Female,0,Yes,No,16,Month-to-month,44.75,710.9,Yes
C08617,Female,0,Yes,No,33,Month-to-month,88.08,2902.59,No
C08618,Female,0,No,No,5,Month-to-month,42.08,208.3,No
C08619,Male,0,No,Yes,59,Two year,43.16,2553.59,No
C08620,Female,1,Yes,No,7,Month-to-month,52.04,364.59,Yes
C08621,Male,1,Yes,Yes,49,Month-to-month,53.41,2622.12,Yes
C08622,Male,0,No,Yes,17,Month-to-month,104.61,1784.95,No
C08623,Male,0,No,No,62,One year,63.81,3955.85,No
C08624,Male,0,No,Yes,36,Month-to-month,90.26,3247.01,No
C08625,Male,0,No,No,42,Month-to-month,96.75,4069.16,No
C08626,Male,0,No,No,54,Month-to-month,98.27,5297.91,No
C08627,Female,0,No,Yes,20,One year,112.01,2231.9,No
C08628,Female,0,Yes,Yes,14,One year,118.49,1662.41,No
C08629,Male,0,No,Yes,4,Two year,93.15,376.53,No
C08630,Male,0,Yes,Yes,37,Month-to-month,43.62,1606.13,No
C08631,Female,1,Yes,Yes,47,One year,69.23,3252.68,Yes
C08632,Female,1,Yes,No,55,Month-to-month,95.92,5266.83,No
C08633,Female,0,No,Yes,7,Month-to-month,72.36,506.82,No
C08634,Male,0,No,Yes,72,Month-to-month,80.84,5822.65,Yes
